timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10336,36464,1899,11,2048,2.8025304169999998,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10337,35108,1811,11,2048,2.9280712499999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10338,32372,1656,11,2048,2.4387137079999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10339,31872,1622,11,2048,2.6421066670000002,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10340,27380,1420,11,2048,2.2661628340000002,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10341,28308,1502,11,2048,2.2599279999999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10342,38808,2064,11,2048,3.107850666,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10343,56784,2606,12,4096,3.690617708,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10344,36700,1909,11,2048,2.5924831250000002,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10345,36200,1900,11,2048,2.725645375,3645574363,429783653
